Group,x,y,t,s
A,13.652095163545,431.16517945759,1,1
D,7.9228835655017,323.09512244356,1,0
A,-10.284347829076,66.554220084825,1,1
B,15.664110660397,11.105361456683,0,0
B,18.329348118198,11.796157225074,0,0
C,-17.463633713063,100.08035538396,1,1
A,-55.23784045793,67.099418937275,1,0
A,7.4494830516397,318.15777428642,1,1
D,12.174328644841,172.42562465622,1,1
D,-18.299691999471,570.90019900347,1,0
C,-47.440961411428,-57.982994841869,1,1
B,15.168756059915,10.734136438873,0,1
B,6.3601878166013,8.8275425317106,0,1
C,-13.77776071512,-11.360506684687,0,1
A,-41.77057762573,100.417921134,1,0
D,5.5268431769343,187.1088520438,1,0
B,23.753204155598,12.819105629283,0,1
C,-26.561246360913,25.321829504483,0,1
B,19.842171112002,12.078094459923,0,0
B,16.454420678529,11.689824441871,0,1
D,5.1339600771358,197.64436300408,1,0
A,16.05064360986,319.89794782638,1,1
C,-15.017178527088,58.801456043404,0,1
B,3.9754640627538,8.6799239236289,1,0
B,21.633307578803,12.597801051411,0,1
D,5.6263043301303,291.11249678028,1,1
D,-4.6929319681101,365.43734120319,1,1
A,-41.763559866121,10.147977774566,1,0
A,-3.8892240095368,175.93520547353,1,0
C,17.639849183448,187.35573359782,1,1
B,42.187747527933,16.66719316633,0,1
B,39.981592055402,16.336907135061,0,1
B,13.688247679588,10.744874883419,0,1
C,8.1799927177746,-19.101884470369,1,0
B,5.6226869549708,8.3126217615969,0,0
A,-63.186670980503,201.15506775219,1,1
A,20.369933041451,398.8702876353,1,1
A,-59.603891754804,213.7028184406,1,0
C,4.3766897029135,169.83146287633,0,0
B,17.554039426872,10.957296801668,0,1
A,3.7809005462476,227.64444750903,1,0
C,36.847569175459,116.69751516995,1,0
A,-10.555088403428,36.90719289142,1,0
D,10.711513635102,416.37808265601,1,0
D,-31.805440963155,497.17110288617,1,0
A,-19.913251764101,180.60892296797,1,1
B,5.6745707791646,8.887483539422,0,1
A,-32.177678164177,64.19924095748,1,0
C,-42.367378920953,110.58422065507,1,0
B,39.359852138609,15.003437934601,0,0
A,-19.532734499095,43.412896217505,1,0
C,-30.467427480252,-22.58261123187,0,0
A,5.1425138042041,275.19056706512,1,1
A,-4.5509591929386,250.07164972419,1,1
C,0.238367669861,142.25765136781,0,1
C,-54.572007856598,46.29471447286,1,1
D,6.6740233621905,98.84947453246,1,1
C,-23.075275727117,150.13472755586,1,1
B,21.299926141882,12.278784635438,0,0
A,-25.473809348174,102.17168339443,1,1
B,29.701076983335,13.814442874309,0,1
C,-43.964999358153,-58.506403577284,0,0
C,-0.42554361579268,66.496382718671,1,0
D,2.7741837207108,348.22641514299,1,0
D,13.093613093297,252.64063045645,1,0
A,-12.871883486338,123.42844593545,1,0
D,19.467067622331,115.09324213867001,1,1
C,24.895584654014,189.92129935088,0,0
C,23.302470155667,86.384972026285,1,1
C,2.5544306382325,-27.71350324839,1,1
D,-20.289305220493,448.63804018574,1,1
C,52.082334901245,170.51931481972,0,0
C,-5.1793062962495,146.55921460109,1,0
C,8.3611721207207,123.88939298545,0,0
B,23.824763309129,12.900014767225,0,0
B,6.8563335197309,9.2839031414329,0,1
C,55.15560589738,105.30812255028,1,1
A,-1.1502613966122,214.22453481016,1,1
D,7.8616338995572,87.047834536083,0,1
A,-17.520210073106,164.13792396436,1,0
A,-31.26371925709,163.42617548277,1,1
A,-17.549078090838,166.73738935624,1,1
C,-26.836858301813,222.63618763333,1,0
D,-1.8272475022018,235.39232545364,1,1
C,0.083509704602665,1.6904124872249,1,1
D,5.8739889729181,319.39669847134,0,1
B,13.624417780724,10.937946420241,0,1
D,-18.653251761875,329.19539688816,1,0
C,-6.9771300787,5.9306532046435,0,1
C,34.227070774523,76.500630960567,1,0
B,35.151910462953,14.695580204345,0,1
A,13.281131088865,172.23371886333,1,0
C,-10.320033176951,6.6542372478424,1,1
B,14.643477916086,11.325368695842,0,1
B,2.9430228783484,8.7084727457512,0,0
C,-18.838490564301,44.158539929035,1,1
A,-16.684887245151,73.546134356664,1,0
D,15.804672314694,234.57816876824,1,0
C,-21.755401755104,62.787599133229,1,1
A,-5.844196595179,228.35202604735,1,1
A,-5.4277946382891,151.50089520612,1,1
C,-63.557520113679,0.52943922277981,1,1
B,0.75809732859866,7.6748449879277,0,1
D,-12.295207745533,477.53809471547,1,0
A,-7.6603550141027,273.53920701171,1,1
D,1.9557596519383,216.96917184533999,1,1
C,-32.816863943272,-32.557033402639,1,1
A,-15.43631127171,244.87059935968,1,0
A,-36.957728755175,113.27328455601,1,1
C,-0.16308332568179,-68.015364136088,0,0
C,-29.910231322008,51.893042039542,1,0
D,-15.852741242318,448.81683710302,1,1
B,27.597227914071,13.847455225676,0,1
A,9.415665234167,193.015663167,1,0
B,5.6470230471562,9.1802770600637,0,0
B,33.828413681047,15.065397168944,0,1
C,26.012573135091,158.4286254977,0,1
A,-45.930878655487,58.488935184427,1,0
B,22.856709267412,13.080388921483,0,0
A,-33.159016575738,90.699921008991,1,1
D,19.155877203288,316.16093394773,1,1
C,25.909288500859,-58.12083668314,0,1
C,2.844131176753,139.89384421748,1,0
D,-2.4056136032593,268.95998940708,1,1
B,25.025498476357,13.161990830446,0,1
C,22.846360435172,123.32251122981,1,1
B,19.55529531257,11.9477910579,0,0
D,25.237808357569,233.4449631192,1,0
C,-25.563216812705,110.94224340466,1,1
A,-11.853777994799,140.95725129915,1,0
D,-19.334169785182,287.24848032568,1,0
C,-53.340703651468,186.56929342987,1,1
C,23.671974494435,179.0413076766,1,0
A,-1.5431820845898,141.63807177573,1,0
C,34.551004969771,102.58389612454,1,1
A,-20.701966568223,49.7366579686,1,0
A,-30.041575967354,89.075958251523,1,1
B,3.0808042600196,8.0036585120139,0,1
D,8.7821152912369,392.16987950037,1,0
A,-8.4063453815907,118.69496722459,1,0
A,-3.516225212494,51.066763057405,1,1
B,32.216440066796,14.219362362792,0,1
A,-17.368786628064,202.8351387609,1,0
C,-14.634439743419,214.42084493461,1,1
D,19.616333239533,419.85207493084,1,0
B,13.809864736074,11.772022564406,0,0
A,1.2932123715492,138.8553896569,1,1
A,-2.3044088088462,229.27863367381,1,0
D,-12.956765986493,457.6487195709,1,1
B,31.451336391015,14.294760027307,1,1
B,11.152829592653,10.927271816896999,0,1
D,-4.6651480452461,342.50740620285,1,1
D,-28.746240756822,427.16338197895,1,1
D,-3.3337692270678,417.21050959742,1,0
D,16.79106044713,274.17718355878,1,1
A,-34.624405632086,11.642739752141,1,1
A,-16.591461802177,140.19734609229,1,0
D,1.4779820886804,226.72926075558,1,0
A,0.55295448543175,285.23024159774,1,1
D,13.483452221138,328.94169329756,0,1
B,6.0210494799637,8.2894595592105,1,0
B,1.9764478662873,7.2704489720252,0,0
A,-11.171012033788,80.364976241889,1,0
B,12.642048536168,10.848907060079,0,0
D,16.363943844272,321.17341221039,1,0
B,7.5229237040146,9.6801122196873,0,1
B,8.1953829714076,9.7450401087303,0,1
D,5.8170148897064,186.56979215311,1,0
C,-3.139707017755,-29.762235030887,1,1
B,36.599425712879,15.656820635222,0,1
D,-10.308023220072,265.87322069466,1,1
D,-2.0764599237947,419.48339238785,1,1
B,14.003644137645,10.58219604733,0,0
A,6.0312923509773,109.15241654271,1,1
B,25.864523996536,13.269601841242,0,1
B,21.581335539735,11.995681070753,0,1
A,-11.068002264513,78.522013465186,1,1
C,35.023663951561,202.13634561521,0,1
B,17.410106428624,11.358470437551,0,1
A,-30.839530362673,83.754014035107,1,0
B,10.90377950431,9.9902690788686,0,1
A,-51.503925491825,49.186515721114,1,0
B,1.8641586833932,6.997114617485,0,0
C,-16.855825856261,159.1287524589,0,0
D,31.635763167234,322.10137489955,1,1
C,-24.564987929335,-25.828144444538,0,1
B,22.756512622701,12.364403960133,0,0
D,17.823373570956,284.39199573239,1,1
B,24.214339640091,12.973055172806,0,0
B,2.4351557728067,8.8610865046162,0,1
C,17.00645394903,172.07178754968,1,1
B,13.303726053472,10.280266983882001,0,1
B,0.8210154775628,8.1965663239368,0,0
D,-41.308552076718,641.58453691499,1,0
D,6.2926896383486,258.92113914337,1,0
B,11.940420074361,10.388716455748,0,1
A,-9.3111144426796,68.901969003445,1,1
A,27.66948877539,339.81610683529,1,1
A,-30.683800305558,126.37216117809,1,1
D,22.38159494306,166.30837695641,1,1
C,-6.0641436544546,22.291779283104,1,1
D,-23.912784312811,556.15662771704,1,1
B,20.636400232388,12.64396560722,0,1
C,-8.0352031965904,-76.583116782635,1,1
C,4.6212966603326,-190.474369711,1,1
C,-62.203026819137,-38.055661164716,0,0
C,17.04833435968,51.749556616298,1,1
D,20.396298886461,366.21508362666,1,1
B,3.3011678472632,8.3702829483594,0,0
D,13.403456536775,241.60322678024,1,1
C,-8.5575828983251,80.453748886219,1,1
C,-28.198721933271,120.42044703542,1,0
B,46.596487096789,17.028038572136,0,1
C,-12.923620256094,-31.438239085692,1,0
D,-0.95811411876143,188.40116254678,1,0
D,-14.966071084592,376.1209476763,1,1
B,35.140194886895,15.15113066807,0,0
D,24.391775916513,184.63849041501,1,1
D,-16.301857614099,349.5751786393,1,1
D,22.681756222938,282.22495641337,1,0
B,17.614388764656,11.981600479113,0,1
C,-55.844595520219,58.940693331855,1,1
B,0.63590689778137,7.4540894360509,0,0
D,-9.968918299288,169.23781260021,0,1
D,-25.628011075607,417.18526379121,1,1
D,9.5018324141865,163.78366520479,1,0
C,62.917714973408,-96.345107314803,1,1
A,-25.359264873135,55.580246945182,1,1
B,15.206289782751,11.72440605947,0,0
C,5.1614770419716,36.926137288067,1,1
A,18.910176311112,223.41991195428,1,1
C,27.224309395638,11.766605258345,1,0
C,-12.036067275347,67.749942206196,1,0
B,8.8037216555344,9.1718939711418,0,0
A,16.028300632736,349.93081913606,1,1
C,29.454963357865,128.46112987095,1,1
A,7.7458510574633,364.1156574898,1,1
D,12.812811469106,230.17784697152,1,1
A,-41.270910450384,56.975932147343,1,0
B,28.903413413513,13.491434709283,0,1
B,3.9567369837112,8.4935680482574,0,1
A,-22.276181152219,8.5701595677855,0,0
A,-3.8801355314814,261.49561923812,1,1
A,-12.553987368268,73.5497238904,1,0
D,-12.90836530128,363.06835271049,1,0
D,17.588349245297,291.35403244959,1,0
D,14.003546779977,152.75663287647,0,0
A,-21.73890599084,148.1248276956,1,0
C,-9.1273310948756,-41.790988933663,1,0
A,-34.753298707192,134.79914304605,1,1
C,-16.37413089181,99.548468493181,0,0
C,-37.333273732259,20.280718707145,1,1
D,9.8324471376056,155.00407131762,1,1
D,1.3907270428681,280.91275679782,1,0
C,-20.438490842673,-107.06922390222,1,1
B,23.574734326254,13.007128462086,0,0
C,-20.725682777691,161.57253041611,1,1
D,16.861247106856,198.84413335093,1,1
A,-13.772995214338,255.80853734948,1,1
A,-39.576863516856,143.65318460374,1,0
D,2.9887606655195,307.61768360651,1,0
A,-21.652195954068,26.425864336745,1,0
A,6.3974108013312,107.29877943559,1,1
B,29.090085818009,13.517833549766,0,1
C,3.7518227751143,-39.135093458991,1,1
D,-14.565724507238,462.06631688171,1,0
B,17.137783803576,11.063449520118,0,0
C,25.283562531827,59.431433925606,1,1
D,-5.7683878502661,339.68378357435,1,1
B,14.228162168631,11.552865820088,0,1
A,0.58999327178578,361.08345215306,1,0
B,19.456966178239,12.791952846329,0,0
A,11.454987516839,415.46973653439,1,0
A,-27.576291154407,98.320488906149,1,0
D,-10.115543386021,456.09245961583,1,1
B,2.375373968098,8.4065575849639,0,0
D,-13.205782726037,429.85739163629,0,0
C,-26.848278555017,65.440181660671,1,1
C,-48.704505070906,120.87148390425,0,0
A,-5.7838687634952,300.3952470405,1,1
A,16.614669141646,393.85609304991,1,1
B,3.6399585100077,8.537273006465,0,1
B,37.261270138091,15.312010702541,0,1
A,-1.0325676212239,300.62781371252,0,1
C,16.199833123572,67.225933978439,1,0
A,10.720443864688,363.24713355361,1,0
A,-55.157374113406,24.336740379379,1,1
C,-39.776514086768,109.47400996577,1,1
C,-28.019529845575,73.03284427432,0,1
C,-9.0639108866751,121.07733739264,0,0
D,2.5839542749263,353.59926625462,1,1
C,0.32356890073213,24.018427495388,1,1
D,-11.23038738837,152.33284446659,0,0
C,27.86003239912,72.853508380173,1,1
C,35.19512392543,-210.24762561417,1,0
D,-26.567082828175,523.34630112552,1,0
A,-7.8936948365968,361.83651018321,1,1
D,2.1618320793667,401.73040906653,0,0
A,-27.166677984487,137.07734739784,1,0
C,34.845106708745,133.97628721175,1,1
B,31.58630403857,14.378269570142,0,1
C,0.62742836662914,-55.56145644866,1,0
C,13.79389993604,25.184993025933,1,1
C,36.744518258024,-195.50934062456,1,1
C,5.7727779162921,-28.782160233605,0,0
C,4.7759356013387,89.576601173066,1,1
C,-29.616938901887,146.97748581878,1,0
B,25.878650990258,13.391355351271,0,0
A,-18.810352203348,92.662853618927,1,0
B,19.852466428584,11.900123056724,0,0
A,-46.286438743717,8.4614467911709,1,1
D,23.772951762086,367.38883328642,1,0
B,21.352327304591,12.352845649864,0,1
D,3.2394792443325,208.4506092041,1,0
D,-5.0432338896409,371.76035300119,0,1
D,12.326378178935,377.91989084842,1,0
D,27.890797463195,350.2083956372,1,1
C,31.670210782285,113.44970147426,1,0
C,5.2754816162752,-59.23347141884,0,0
B,1.5499190322822,7.9958323855904,0,1
A,-25.891102591944,52.232131801188,1,1
C,40.557917927652,248.80302703092,0,0
C,0.44830226034314,96.3693656816,1,1
B,30.347767583256,14.652574666263,0,1
B,14.12780266168,11.737455772113,0,0
B,2.0022558579232,8.3543724349338,0,0
B,14.311677790392,11.300146055194,1,0
B,26.293851559187,13.012387833645,0,0
D,-1.4376840309415,280.20932419841,1,1
C,-11.886825373344,106.00109499833,1,0
A,-21.68462534467,161.04636464829,1,0
C,-6.666444669788,-50.604603429141,1,1
A,4.0592975784369,315.01286604489,1,1
C,14.723606692498,41.996671778614,1,1
C,4.7134453313022,28.827640973883,1,0
B,28.134124917972,13.761388723506,0,1
D,11.318848025668,244.61964616441,1,1
B,9.9267834843727,9.9930475292324,1,0
C,-16.515056165175,-45.801090482995,1,0
D,12.846177836343,199.3247375229,1,0
D,3.4664173878107,414.11326736543,1,1
A,3.948104415996,214.84584992325,1,1
C,25.997528603765,-83.42290176564,1,1
A,-44.076718709002,59.924727371393,1,1
B,21.455447139896,12.681683408263,0,0
A,-25.441285659765,130.16912567018,0,1
D,7.6956605490742,331.94883577756,0,0
A,-26.346720330579,16.905921042387,1,0
B,15.382144011269,12.055273863416,0,0
C,20.375797132671,35.666876197172,1,1
C,69.293901605203,262.7437549344,0,0
B,9.3131572871065,9.74733876927,0,0
C,8.9533417080312,31.705618419082,1,0
B,27.514093180892,14.124549194743,0,0
B,25.911842082586,12.955838775778,0,1
D,-25.074435850174,401.53607663444,1,1
C,52.66883220741,65.72192084916,1,0
D,7.2884769091795,257.63093630347,1,1
B,5.6016422834255,8.8791749208556,0,1
B,13.385560250555,10.253488687281,0,1
B,18.195753314623,12.004122396629,0,1
D,-6.7159203108009,270.8613450154,1,1
C,52.529958164566,-85.349557833909,0,0
B,2.6191539553083,7.2442277069584,0,0
B,21.020414563371,12.517242825674,0,1
A,11.766719953514,487.02220626549,1,0
A,-10.10330647235,216.4426376356,1,0
A,-35.630890050731,194.85356864559,1,0
C,-14.500321723288,73.94328343074,0,0
B,5.73206077783,8.0300841703927,0,0
B,44.184100328099,16.727251962794,0,1
B,47.389538883879,16.849175916363,0,0
D,14.77010748385,174.28370823492,1,0
B,17.040938340612,11.803858336234,0,0
D,28.404012021797,475.51929529222,1,1
C,18.162451866158,145.52021134576,0,0
A,-35.136976469372,33.424881125998,1,1
C,51.697194075537,169.26545102255,1,1
C,14.252030948294,35.249130850774,1,1
A,-29.392745169528,84.820467937188,1,0
B,18.017599442051,12.097733528539,0,0
A,32.637213654182,340.67079706894,1,0
C,6.1981618116601,242.94734961165,0,0
A,-0.36085212526883,287.61034686286,1,1
C,13.818992345044,-40.619345553042,1,1
D,-7.8680826396998,492.01818287234,1,0
A,4.8290869308771,165.24794801196,1,1
D,37.577613280889,258.55613068284,1,0
D,-7.571465668069,347.10761919623,1,0
A,-32.53674170493,92.949585332046,1,1
A,-33.335581285104,47.913578650408,1,1
B,31.184169321872,13.945116371315,0,0
A,-16.328479327414,99.757431357055,1,0
C,-20.870619791034,-12.232887949437,1,1
C,-14.134725128829,-31.089605557774,1,1
A,-3.6632263123352,381.64487386246,1,1
C,52.332353617219,57.021510521891,0,1
A,0.3935140349872,196.2815316195,1,0
C,51.444403181525,154.01635920956,1,0
D,-22.96354593754,375.43773937618,1,0
B,26.887609315518,13.342731624107,0,0
B,24.014486972249,13.205782924184,0,0
D,-0.97592046995457,214.76234579262,1,0
A,-23.650200737477,61.614323122247,1,1
A,-27.353150417727,67.724799306004,1,1
C,11.861878350778,204.89103807038,1,0
A,-22.87252068374,32.189359072684,1,1
B,16.99928426044,11.966745736542,0,1
C,-18.481684406047,125.95399566877,0,0
A,-23.117037735003,190.6189344179,1,0
B,26.49368293327,12.937901900254,0,0
D,4.9765313728603,291.43082036843,1,1
C,-8.2774947142589,49.681719030571,1,1
D,-3.7540251937481,380.8282209606,1,0
D,-3.2023281777288,269.49578712624,1,0
D,-14.267957992977,446.70895591365,1,1
C,-33.18783480869,-15.85068453236,1,1
B,17.064992905159,12.160389172552,0,0
B,41.886256922915,16.164977893195,0,1
B,7.8362193069589,9.4472099897659,0,0
A,30.985319737804,327.03646346137,1,1
A,-35.422352360758,81.767582475565,1,0
D,-1.023936586,327.95233483284,1,0
D,-6.8223480325296,438.02029621183,1,1
A,-12.769462005128,253.90728141875,1,1
B,18.698789478605,12.141602483583,0,0
C,-6.3689994585556,117.64757176426,0,1
C,-28.417611589384,-115.06464073531,0,0
B,1.3953908911885,6.8069234148023,0,1
B,33.486672722495,14.71045634124,0,1
B,18.932116085166,12.357647326061,0,1
B,5.3052672917513,8.0686426676886,0,1
A,-28.852802924278,122.86407507903,1,1
B,3.531105348622,8.3673684166461,0,0
D,-3.3347538361953,552.05929260378,1,0
C,48.880032368414,-82.277067149653,0,0
B,1.2277343353386,6.9178728126756,0,0
B,18.018427685843,11.611625864517,0,1
A,-15.975289348036,18.01362077194,1,0
C,-15.422016127232,116.37920964946,1,0
B,14.085190056863,11.402461359609,0,1
B,14.160540937521,11.222996404817,0,1
B,12.33462904968,10.169596315845,0,1
D,7.0637670033908,393.27435445333,1,0
B,25.002931889614,13.703870015087,0,0
B,3.7648850622423,8.1566430823475,0,1
D,24.713631148782,345.82665749771,1,1
C,-22.592601831347,47.864472782642,0,1
D,3.2437790712546,343.52376391949,1,1
B,31.550960883289,14.475861937702,0,1
C,10.687249597948,59.023965118464,1,0
D,18.933864504534,117.28614093283,1,1
D,8.3017704516192,172.67676715072,1,1
D,15.799772887397,206.92820869383,1,1
D,8.7134365470677,143.08894528825,1,0
A,-3.2440919877235,134.76180916455,1,1
C,48.823260158684,13.126141478366,1,0
C,-23.938519054995,-48.922240164095,1,0
D,2.8597463522385,301.10323697985,1,1
B,22.270027036904,12.9029032234,0,0
B,1.5234960175694,7.6898630256218,0,1
B,26.580707130293,13.344324699362,0,0
B,15.87791797513,11.328788028735,0,1
B,3.2012930229312,8.3088618946689,0,1
A,4.4546875527383,219.4671190183,1,1
C,-3.0549448482017,132.0203406294,1,1
B,3.4590789989843,8.1778391291969,0,1
C,-11.300148340082,63.746723642921,1,1
C,25.635618217585,152.88391528925,1,0
B,29.953527568818,14.377152604462,0,1
C,-11.866047116865,37.624329799146,1,0
C,-19.102362365044,115.62642268307,1,1
B,15.668767392481,11.36765631151,0,0
A,-26.887039258558,199.6104874488,1,0
D,-9.7713046128728,366.82337790719,1,1
D,11.613152910775,299.24826122459,1,1
B,35.019833402252,14.567955961235,0,0
D,21.452766494571,264.78492288747,1,1
D,27.124022875505,253.66168791738,1,0
C,16.532631244758,69.91061286205,0,0
B,25.011831071699,12.92847187931,0,1
C,-12.603019499501,139.46881010778,0,0
B,17.901940503112,11.275539510001,0,0
D,4.0486194351914,282.04153913774,1,1
C,-25.113416486938,-49.031300319373,1,1
A,-31.333750130764,49.963157432602,1,1
A,-9.5891203487241,341.67137995254,1,1
C,30.720053205136,157.04182960561,1,1
D,0.63267556514251,316.97367138135,1,0
C,24.150371279638,-1.5716502110342,0,0
C,7.6500770503888,-26.744868351959,1,1
B,7.2782731313623,8.6585395856462,0,1
B,13.879454716053,11.631813670819,0,1
C,38.943740761347,102.35294116445,1,1
C,-9.6680381259267,192.31101827012,0,0
B,37.667894194679,15.428336728023,0,0
D,-5.9292707033126,438.97545164822,1,1
C,-6.8547169798309,46.567583652012,0,0
D,14.971707342645,236.89389019734,1,0
B,11.649248553277,10.765304303741,0,1
B,6.9615095811717,8.3631540917788,0,0
B,11.596631852722,10.653150115429,0,1
C,39.814362123522,101.78697843793,1,1
D,17.718150198328,125.87533085555,1,1
A,-5.6843394663578,0.60382492589011,1,1
B,33.33855274382,14.524571940427,0,0
C,13.461754539265,-111.30172691229,1,1
A,-3.9715765840241,176.71119879359,1,0
C,15.257202720855,80.766631874147,0,0
D,3.3812835148449,121.13178018207,1,1
C,-78.960823455342,-17.671874232903,0,0
B,46.850145019055,16.344411430017,0,0
B,0.054111428584022,6.0277207629406,0,0
D,-0.95444043118248,129.49087153491,1,0
C,5.6819294410208,47.302278606362,0,0
C,-52.879938784465,139.47608615853,0,0
C,16.597467379457,45.03897508515,1,1
A,-20.848979461402,220.81688286588,1,0
D,27.904995446049,143.56926158842,1,0
D,-20.717998723834,348.28584859394,1,0
B,41.211348984955,15.864469021904,0,0
D,1.4559823868126,218.87089884275,1,0
D,1.2214722853254,267.54727125752,1,1
B,36.76470864041,15.232326144351,0,0
B,19.037637056335,11.690647390568,0,0
A,11.243461760806,342.36438878037,1,0
B,9.9825588287704,9.0634171924866,0,1
C,-21.675347668433,14.129606023026,1,1
B,0.38058315980275,6.4926190877343,0,1
B,41.052625213309,15.562371526044,0,1
C,3.4124179917446,47.192685036078,1,1
B,32.440094523337,14.541640418582,0,0
A,-9.2008433608342,210.33923510292,1,1
B,31.595470428278,14.063107855143,1,0
A,-11.838631760254,348.26612565399,1,0
C,56.342994531311,169.38462245389,1,1
D,5.3974636287417,216.46135458232,0,1
C,2.6617274985936,179.91004542117,1,0
C,-12.580958616259,-82.555236625278,0,0
C,-20.442872610615,181.07902456731,0,1
C,50.716530521268,1.9638445111754,0,1
A,0.13852474425851,80.851142239688,1,0
C,-15.419432683578,77.045575878604,1,0
A,-47.251313773101,147.19400759702,1,1
B,24.482224937753,12.824825454641,0,0
C,30.846066396146,-63.430077205612,1,1
D,-5.9489095397056,432.67282645296,0,1
A,-37.08946422026,22.112329155725,1,1
A,-16.602822971811,261.63159968221,1,0
D,-20.24568800919,430.0016267295,1,1
B,23.880469199214,13.595890430254,0,1
B,20.606814520716,12.61260695832,0,1
B,2.1027702996986,7.972489049846,0,1
C,-0.91810798454943,108.75362780958,1,1
D,-3.7158453938159,182.06628907428,1,1
B,0.10707345609882,7.155766171448,0,1
B,11.861112786392,10.716480110007,0,1
B,24.168519463469,13.126028332121,0,1
A,19.229103065203,362.88864256064,1,0
D,-29.614498771548,505.55113540895,0,0
C,3.1527104606632,36.417754138549,1,1
A,-12.251329152031,151.98378087859,1,0
C,-31.19581531137,-37.718633545897,1,0
D,5.5676941366716,231.60062157763,1,1
C,-7.1328873951607,103.04869375008,1,0
D,-5.6753616964795,539.80813860372,1,1
D,-5.6244452407697,421.2945537168,1,0
D,-24.403125402705,475.05660800825,1,1
C,-3.2084084936457,-46.922697766648,1,0
B,34.009049803954,15.114663813899,0,0
D,27.005134273788,299.0450884551,1,1
D,18.244776092584,256.33000974978,1,1
B,11.97304231486,10.760047594462,0,0
B,37.027172381537,15.369256540731,0,1
B,2.4682171281745,8.0251269064338,0,1
B,14.842293507812,11.656285356944,0,1
B,2.8961614756361,8.6898220154077,0,1
D,2.0415664911464,220.80354662324,0,1
B,7.457362327472,9.4525227381034,0,0
A,-20.377606234223,115.34099985675,1,0
D,3.9659585365867,262.39255486773,1,1
B,28.911209939472,13.349611269533,0,0
A,12.495348053749,474.89083176753,1,0
D,11.503033232644,327.0220856648,1,0
C,-1.3966075770541,48.797341073769,0,0
A,-22.560557367541,73.016714439269,1,0
C,36.043700784931,149.30596254873,1,0
A,-59.450350535312,22.623332427639,1,0
C,-8.5142663994405,-73.019643314192,0,0
C,-37.866928301224,162.53113273323,1,0
A,1.5193151135553,397.56538941924,1,1
C,22.374499739322,77.526150574221,1,0
B,36.581127429652,15.555677382607,0,0
B,7.8842346853969,10.075379872869,0,0
D,1.7714594228992,448.1013523811,1,0
B,14.026761381899,10.321512307436,0,1
C,-2.5749717473867,79.530567327761,1,1
D,-0.69948502010642,262.38025854685,1,1
D,20.609623738848,377.19452681495,1,1
D,8.925821508712,186.7844237293,1,1
D,10.585385706548,156.47822214732,1,1
C,-16.672282506559,48.378657606141,1,0
B,32.034124597923,14.174975037379,0,0
C,-8.5709772326848,-24.6212203296,1,1
D,-6.5844339470307,342.54976760389,1,1
B,25.204342213089,13.483197105982,0,1
B,18.543472477488,11.661883247719,0,0
B,29.122183202357,14.039180062391,0,1
A,-49.528374724802,103.6781682026,1,0
C,-43.83426890142,139.42418154908,1,0
A,-28.331865476599,386.11529938509,1,1
D,-19.204325723091,379.03486620823,1,1
B,25.716345232779,13.12226982596,0,1
D,4.8670417828798,241.8028818978,1,1
C,9.8407165416706,-54.498306792927,1,0
A,-33.938195351482,16.989473334043,1,0
B,31.721730254461,14.234246128771,0,1
C,-48.513523147681,252.04954250951,1,0
C,3.6661490465822,49.8427011179,1,1
B,31.926147863234,14.728520478449,0,1
B,11.318519388939,10.888101905727,0,0
D,23.957698318156,316.20415355507,1,1
D,10.609214131073,177.05957263245,1,0
A,9.3416513024558,195.58915869407,1,1
A,-56.14704231785,41.248520594206,1,0
D,18.548726067203,385.78227733205,1,1
A,-39.148822738393,41.671972292323,1,1
B,15.588492609369,11.309239706409,0,0
A,-17.420007108441,236.89747017012,1,0
B,13.00138780335,10.752645454946,0,1
B,9.958051075208,9.2018787062962,0,0
A,21.318596279863,322.9696655874,1,0
A,-19.32057667492,206.84135160076,1,0
A,-43.039235003311,69.694080208751,1,1
D,-14.937347367842,328.10647658683,1,0
D,-11.223672619659,456.23309153935,1,0
C,35.247137843746,48.166478155724,1,1
C,6.1233191490748,-108.20063000321,1,1
C,-18.56183225222,231.72087823261,1,0
A,-18.00895476947,127.34135039073,1,0
C,9.243095493523,1.6299766370235,0,1
B,5.0680209496375,8.9354448861634,0,1
A,-23.991371594365,126.16576173909,1,1
B,11.622186532068,10.546122086067,0,1
D,10.101880539256,311.89365800698,1,1
C,-19.946656523248,-49.678015604931,1,1
B,6.5749830708722,8.5442785339679,0,0
D,-33.73462704743,607.65577554361,1,1
C,-18.762116717064,76.275003631262,0,0
A,-5.9331593257064,273.62705088436,1,0
B,24.35001080872,13.29037055682,0,1
A,-13.030464489958,134.27724451538,1,0
B,12.007420441139,11.110896049422,0,0
D,18.962318718881,291.30604982577,1,0
A,-39.954220724736,113.01803520136,1,0
B,8.3451924735425,9.6835640258411,0,0
A,-22.144587842815,113.40663958779,1,0
B,15.806653641074,10.44675483434,0,0
C,13.944430406645001,-43.50536790234301,1,1
B,8.9968955782228,8.7696506069953,0,0
A,-39.379380467524,3.9658481408683,1,0
C,17.511017657123,-31.320965736323,0,0
A,-29.484973715844,67.677753520514,1,1
A,3.7426930068725,316.44940820637,1,0
A,28.124460452294,282.94723517212,1,1
D,4.7497564268996,78.812389705243,1,0
C,8.9215590594903,-15.845952528923,1,0
D,3.4506445459326,202.20754774064,1,1
D,3.821431734516,277.28321354384,1,1
C,-7.8731948369524,51.380603166474,1,1
