Group,x,y,t,s
H,16.028980923364,189.10540326783,0,0
G,-10.687257874611,326.75089983724,1,1
F,6.7170094087333,12.804332628792,1,0
G,-31.502494318179,550.79278378645,1,0
F,27.032152422253,17.460062399824,1,1
I,-24.924455563503,-367.66778490677,1,0
G,-56.384773804985,827.65745002621,1,0
I,-2.8234300314558,-36.6803427081,1,1
G,9.5100844597957,313.27538437037,1,1
I,-2.5259738171128,-185.15454112792,1,0
F,5.6235032582765,13.004659750807,1,0
F,14.274952495599,14.840998418837,1,0
H,-8.1034936411788,379.40506763403,0,0
I,-29.536312538449,-316.66907029444,1,0
H,16.790388777289,208.22290602383,0,0
F,30.995354246812,17.89262470358,1,1
F,65.829961595978,23.455175478943,1,1
G,-30.149484815611,326.76578344068,1,1
H,-1.5513978142065,229.91975904206,0,1
F,2.5532794317944,12.711648942132,1,0
I,-8.6755905401314,-90.469817522201,1,0
H,15.245820365029,152.91083804234,0,0
G,-4.2293954637039,352.10168128605,1,0
F,49.341645916617,20.864968664141,1,1
F,23.807170250363,16.372184360701,1,0
I,-7.4129087833748,-70.129766817265,1,1
G,-6.9739631693689,420.46084798102,1,1
G,-17.499319426948,466.77497200145,1,1
I,-9.794366150533,-65.529656753656,0,1
H,41.195847774947,125.48758196108,0,1
H,8.2807503334622,65.701146974555,0,0
F,14.535391433414,15.278550994951,1,1
I,2.1586731696309,7.6396515311859,1,0
H,31.912953479175,72.581098460397,0,1
H,5.9686054400953,277.31061768081,0,0
F,31.941237135763,18.365766107727,1,1
H,-13.906941697889,315.81951092967,0,0
G,-35.2537480091,502.03852368614,1,1
G,-55.670550753209,771.94565236799,1,1
I,-6.5386182794062,-145.31493980126,1,0
H,43.085703012108,37.982309147242,0,1
I,-3.7515262517852,-148.22059463347,1,0
G,-2.9757173610738,295.76708713489,1,0
I,4.8638265281282,-157.07973890243,1,0
I,-0.49634819361211,67.726036477706,1,1
I,-5.2711049980815,-142.57828584992,1,1
G,-49.382426293279,692.59393950626,1,0
F,30.627864228854,17.888163385462,1,0
I,-9.8831518678382,-103.61063429509,1,1
I,-7.0298956278851,-96.095837181479,1,0
I,0.62960321997739,-34.389931190009,0,0
F,48.919489941988,20.905754370546,0,0
I,-15.271950923033,-273.05724588831,0,0
I,-12.148792679025,-275.32678485072,1,0
G,-14.53127216619,363.42107430399,1,0
I,-8.3357019020876,-217.18822868969,1,0
H,46.217362087321,14.601987263002,1,1
F,13.372368944517,15.063394873163,1,0
F,5.3816035256636,13.07972877802,1,1
F,24.151795166615,17.090071473363,1,1
I,1.5009983296045,-1.9813258750277,1,0
G,4.7568376654558,497.76611823624,1,0
G,25.037555704376,158.64841742518,1,1
I,-8.8907556654377,1.2875924861467,1,0
F,34.595905637646,18.8915299447,1,1
H,7.2411369533469,187.99526157649,0,0
I,-9.9920121426657,-219.07475066514,0,1
F,9.9870988316774,13.550414198778,1,1
G,-10.766648535042,259.01665776131,1,0
G,-48.946210026716,633.71770779775,1,1
I,-10.527299405787,-213.68044211794,1,0
G,-31.911418989259,614.97132153156,1,0
F,9.8589755705832,14.121425241495,1,1
G,-25.551249434031,556.02133060387,1,1
F,41.729708369695,19.366243580007,1,1
G,-24.537542210211,356.65196801426,1,1
H,31.174507885321,77.554391301495,0,1
I,-28.331990486631,-314.83049835024,0,1
G,-5.3242482265105,392.22580070385,1,0
H,14.813752023416,67.283604761718,0,0
H,26.532080597492,66.218730463283,0,1
G,-19.806093487798,413.24518316996,1,0
I,-12.749317227746,30.345166356463,0,1
G,5.3875643943378,252.26085833053,1,1
G,25.407431797314,388.48986976384,1,1
H,57.005330815914,36.003688485829,0,0
G,-34.236265447101,616.21630849746,1,1
F,25.152452235647,16.887256090521,1,0
F,20.995241377035,16.392953583002,1,0
F,7.1505242815011,13.403111763196,1,0
F,18.072888912667,15.811661748194,1,0
I,0.43719778369982,-104.45532922282,1,0
I,-12.198976027406,-206.257400985,1,0
G,-2.1911320556845,281.25696472091,1,0
G,11.517662346138,437.18151994058,1,1
I,-6.542503978844,-185.19346365016,1,1
G,-51.704726302393,698.09305902389,1,0
H,-0.34102223456886,220.1619079938,0,0
F,49.330335760177,20.676659804953,1,0
F,35.823712757707,19.088349528035,1,1
F,39.283550453039,19.664274584872,1,1
G,-16.658386102253,511.08934350595,1,0
H,30.325968729484,71.160669013933,0,0
G,-34.784074889861,610.31606099723,1,1
F,50.59732775418,21.295759375575,1,1
H,27.74975356448,99.666248107639,0,1
G,-9.8722426681184,270.2413240975,1,1
H,2.3945049920094,303.95861294724,0,1
G,-50.253303532607,652.50203466206,1,0
H,50.751971618157,219.96346438721,0,1
I,0.2551323469985,-20.226014221192,1,0
I,-18.015730477411,-48.494422415502,1,1
H,41.200910531544,80.903765219219,0,0
G,-55.540496131657,874.41319969968,1,1
G,16.33108295376,276.19636353068,1,0
H,19.038015991467,173.04312975241,0,1
F,1.0197835466917,12.312164654078,1,1
I,-14.345891186663,-48.055976912405,1,0
F,40.00660223421,19.361266719526,1,0
G,13.986973294982,222.24147211073,1,1
I,-18.094396292742,-155.91900145072,0,0
F,9.8054122346478,13.419504234953,1,0
F,18.736950913787,16.279886238034,1,0
F,7.3873819510394,13.513694296039,1,0
H,-7.3292623284875,315.70460191774,0,0
I,-22.689440388088,-259.06756091633,1,0
G,-18.054975854724,351.45907457055,1,1
G,-19.926222754608,418.08005045218,1,0
I,-13.129469382637,-190.55947136439,1,0
F,18.335932985105,15.926217937737,0,0
G,-11.603350234499,221.47479493379,1,1
F,6.1918391083329,13.442920535004,0,1
G,-33.818946467163,492.40928266217003,1,0
F,0.57639418289828,11.94210842576,1,1
H,-13.437235526013,310.40844993825,0,1
H,50.775639606535,55.331269880911,0,1
I,9.6977806858242,-151.95503774656,0,1
I,-4.5536519389384,-108.8407344673,1,1
F,35.40803314811,19.158663649221,1,1
G,-39.644033628816,601.83932578556,1,0
G,-0.4600508149993,302.20177110527,1,0
G,-72.271435287907,707.70697655003,1,1
F,62.61628582916,22.80997305019,1,1
G,3.3643140012232,458.85554873471,1,0
I,-2.3172705635974,-40.152612287622,1,0
F,41.792047558256,20.149009832137,1,1
F,7.3193929089789,13.955479015557,1,0
I,-3.9067073599001,-80.652329767427,0,1
G,-16.455126576803,274.94170826252,0,0
H,-6.8691425290281,258.12202211429,0,1
F,24.127112672723,17.099723229193,1,1
H,14.525650717097,60.443349216805,0,0
I,-13.253205255723,-185.91617293186,1,0
G,-44.179616693957,645.14045112261,1,1
G,3.7058326186174,402.89823531448,0,1
I,-6.3463860747155,-101.62400169187,0,1
F,3.9482272891087,12.640114174019,1,1
H,17.842764577289,28.019634725069,0,0
I,-8.033836326112,-168.14871890664,0,1
G,-34.180629324718,584.79907681737,1,1
H,28.951808450721,212.78041696073,0,1
H,-0.59829232916157,198.9131570756,0,1
I,-2.0385952103131,-120.53386026273,0,1
I,16.279722859748,104.57226398986,1,1
H,11.436067701055,175.38132038917,0,0
H,17.023595953837,180.45017039657,0,1
F,6.1891489849375,13.22187582749,1,0
H,30.742357573352,78.371127770921,0,1
H,31.965320558737,115.67789132366,0,0
G,-46.267532344566,704.79211404584,1,1
F,47.361660104879,20.775192395319,1,1
F,27.418389967372,17.526167048502,1,1
F,48.08140663527,20.851365811089,1,1
F,0.69257468483064,12.225276948572,1,0
H,51.089852495626,51.101898971992,0,1
H,21.351705222554,108.10375438309,0,0
G,-10.576882888366,437.66167731055,1,0
F,6.9991788552139,13.914451468026,1,0
G,-13.166935470964,440.49177089869,0,0
I,0.63411488553236,-131.23814369889,1,0
H,18.894608515266,44.831317827958,0,0
F,5.1873081490338,13.077636774049,1,1
G,26.492165800413,241.64910227277,1,1
H,-3.6765855018406,173.61503409344,0,1
G,-13.940490588518,305.35596737096,1,0
H,-45.836013967561,386.60655960609,0,0
G,21.840966847185,252.16042008026,0,0
F,58.489068756108,21.959880386959,1,0
H,40.638654925227,154.08742419588,0,0
G,-19.580837858646,447.91052424671,1,0
G,-0.34647834922489,218.34769368234,1,0
G,19.456551735036,244.94584593361,1,1
G,-14.680758042578,548.22577321493,0,0
F,40.596875273901,19.374028533934,1,1
G,-42.465194509581,765.34647360646,0,1
H,12.623190599784,90.447568412613,0,1
H,56.916502916681,105.44023076838,0,1
F,64.199941928592,22.679986453486,1,1
H,21.900006300723,255.67744205551,0,0
G,-21.14258666902,438.66066348583,1,1
H,3.3740597722931,239.60074191941,0,1
G,-34.395635422503,540.6849450421,1,0
F,4.5263006978325,13.431335457425,1,1
F,7.4662780507776,13.516284463856,1,1
G,20.267303346315,386.06582252731,1,1
F,22.251535747317,16.601479031053,1,1
F,18.94554524354,15.793128608353,1,0
H,-7.8930535353222,223.01723994874,0,1
I,-12.074587964022,-70.197892344649,0,1
G,-22.555006539708,187.89185014595,1,1
I,-16.132311184487,60.823762964841,1,1
G,-23.581532470687,205.62131742417,1,0
F,15.178622615141,15.124555961319,1,0
F,4.6180490677329,13.449948998975,1,1
F,32.780300938888,18.608624914344,1,1
F,45.187049602711,20.837584941393,1,1
I,-19.064662348509,-237.99123029504,1,0
F,15.140668424378,15.08751458367,1,1
H,26.773860874015,257.89996185475,0,1
H,-25.117623290102,540.38706651395,0,0
H,8.9739794176882,285.24478544213,0,0
I,-15.670780640408,-293.30807090984,1,1
I,-16.15787020007,-274.96016343821,1,0
G,-28.485776684008,423.48754201433,1,0
F,22.143723595954,16.388243681935,1,1
H,-23.291143427273,300.70528487754,0,0
H,34.392282964379,137.87110660359,0,0
I,-3.8791382018845,-118.03028382083,1,0
G,2.0659011095138,440.79035072764,1,0
F,25.730929273987,17.016727198414,1,1
G,11.67130295917,375.95534120638,1,1
I,-15.852803435574,-48.092361675618,1,0
F,38.51492000954,19.281906141071,1,1
F,3.4000298834406,13.050630760291,1,0
H,-10.656262367338,283.02874075809,0,1
F,10.519831553344,14.529334687485,1,1
H,-15.675915506983,364.74790051475,0,0
I,-11.806654114652,30.398046218975,1,0
H,-8.0150398481707,341.57291389004,0,1
H,16.927516108811002,197.70238274089,0,0
G,-15.739343893593,318.10099378279,1,1
I,-14.865524748278,-136.69319354403,1,0
I,-6.5102321652278,-35.454880917191,1,1
F,4.0777578531195,13.308136469587,1,0
F,22.721225131639,17.001052383548,1,0
I,3.3661169830552,-123.40947412113,1,1
H,29.731013716539,139.24273378227,0,0
G,-32.56835334402,632.0036696042,1,1
F,4.356337304393,12.83814890212,1,1
F,16.20630133441,15.686952634632,1,1
H,-9.675230419112,426.03023916997,0,1
H,31.801360426844,77.97192461927,0,1
H,-31.03368638178,341.57311301984,0,0
F,21.503602031387,16.419149519269,0,0
H,21.461896109144,193.20343751563,0,0
F,45.647395534277,20.387877910857,1,0
I,-12.889677968756,-45.41624370097,1,1
H,32.049155828566,175.66268249818,0,0
G,13.230182911377,422.10716841049,1,1
G,-15.525355886913,503.63492283348,1,0
F,42.438941354136,20.036253853221,1,0
H,36.088087278459,105.02228527238,0,1
H,4.973417467891,177.25997966261,0,0
H,6.6368118643932,161.21574504963,0,1
I,-16.675005937775,-338.37902349344,1,1
I,-9.262277041684,-114.90719624185,1,0
F,7.2839322226513,13.4568692726,1,0
G,13.373351927555,386.93150078409,1,1
I,5.0540842525913,-58.993115119167,1,0
H,-13.155159864647,307.81705638432,0,1
G,-19.775815253973,359.12252674351,1,1
G,-37.900823557703,690.52416838125,1,1
H,-18.195556568539,252.8477254742,0,0
I,-7.4754179103651,-187.32558209045,1,1
I,-17.733632994226,-87.122985567489,1,0
G,-33.760772678424,623.61415672657,1,1
F,31.868792363381,18.108003817432,1,0
H,7.9166115689634,70.715150588991,0,0
H,15.139061808185,261.68862684941,0,1
F,1.8955577220281,12.286834500619,1,1
H,29.859801975479,153.1109961188,0,1
F,22.391439259235,16.958867052123,1,1
I,9.6725492853078,104.20664224038,1,0
G,-22.776374737628,538.34279682317,1,1
I,3.2239279030934,-29.254930865604,1,0
G,-15.750420338824,252.37769204908,1,0
H,23.694144334036,20.883174402585,0,0
H,6.3527507918667,133.75646928267,0,1
G,-6.3779388262788,476.82184256605,1,0
I,-4.2379983836962,16.891874958245,0,1
G,-23.489400259447,442.07503424588,1,1
F,0.65973550391371,11.741152933265,1,0
H,6.7151258567884,128.11143444344,0,0
G,-0.8040264830012,184.36693508521,1,0
I,-20.040525682755,-255.4430636612,1,0
I,1.0186962504027,-100.55148159738,1,1
H,-11.199077035859,117.60975733521,0,0
H,33.147109415451,72.411727594869,0,0
F,19.364078114444,15.88628040098,1,1
G,-32.686128378234,461.3851904964,1,1
G,-16.001626120415,482.52260905156,1,1
H,64.647206515841,144.03192614719,0,0
F,29.900847604452,18.127934238036,1,0
G,2.8385701392957,443.24092943512,1,1
F,0.71857639342479,12.014868315775,1,0
H,10.195650877056,330.26347157325,0,0
I,-23.233201056827,-105.64736623766,1,1
G,1.2496852456823,284.15797121225,1,0
I,2.1559258611668,-69.298636045912,1,1
I,-15.237376907951,-233.87916551432,1,0
F,17.457791441799,16.016264682176,1,0
G,28.529420295977,415.02974613478,0,0
I,-1.165422343726,-55.398879440221,1,0
F,14.199352089408,15.117499216288,1,0
G,3.5223619297717,444.30671608416,1,1
H,16.678305293749,30.353960366619,0,1
I,-17.784699191705,-143.98778895661,0,1
I,-11.001056481153,-143.21215324067,0,1
F,42.687339479424,19.546176879341,1,0
G,-18.284532864711,320.17331974356,1,1
H,20.908087527802,77.321376083568,0,1
F,25.540924234102,17.457295032767,1,0
H,17.095635284249,230.67110614836,0,0
G,-13.54797061698,287.0936304471,1,0
H,-32.60876216209,540.62390543037,0,1
F,18.831532974183,16.207183308302,1,0
I,-8.0529458192424,-333.06291565162,1,0
G,-12.501869539498,396.52602124937,1,1
G,-26.056163169935,459.0156799336,0,0
I,1.0276255756745,-50.525417133479,1,1
H,12.801832972933,4.2976595122822,0,1
H,51.469448330565,131.43992559632,0,0
F,0.74838408769499,12.339286317852,1,1
G,-55.008579194084,601.99694174947,1,0
I,3.6802851644719,33.404337846397,1,0
I,-16.530313362149,-159.4560898931,1,0
I,6.4652352358518,-31.880820643101,1,1
G,-37.276207678149,451.37068993662,1,1
F,27.482557398026,17.689064224747,1,0
F,24.549489998515,17.122301990018,1,0
F,31.188317226799,18.439072850529,1,0
G,-23.365741164594,489.88633655193,1,0
F,90.363579895517,26.262894878977,1,0
G,-40.077774755227,644.83681496924,0,0
G,-53.290620455654,645.94389066284,1,1
H,69.161643668619,36.283616882415,0,0
I,-14.397454313653,-220.33459212833,1,0
I,-7.1922485773415,-15.030790043543,1,1
H,35.180415936364,48.757807816266,0,0
F,9.9887097012199,14.10061973398,1,1
F,0.81623244416724,11.724774284521,1,0
G,-4.1982022566712,386.44552814283,0,0
H,-10.178294447799,328.30581207448,0,0
F,21.052298770776,16.277049128397,1,1
H,19.467450478332,194.57965340073,0,1
F,13.230793173998,14.735468784183,1,0
G,5.2398465379327,366.55662088169,1,0
G,-20.717946918084,338.32784135236,1,0
H,28.327486186906,95.482450690345,0,0
F,12.615938823026,14.447190243593,1,1
I,-24.421244782126,-261.00156447338,1,1
I,-9.7664009475924,-8.3076328822913,0,1
H,23.927943641752,23.230830724459,0,1
I,-28.890286230431,-259.19618113115,0,1
F,10.734131520956,13.96216745911,1,0
G,-37.827587379994,494.45831165903,1,1
G,-16.124048143217,277.2043126408,1,0
G,18.304294669211,405.79190652296,1,1
G,-6.3982195721,277.40349393357,1,1
F,29.975045470509,18.238292359665,1,0
G,0.23909890197175,378.20196981598,0,0
G,21.994883858596,390.22085435373,1,1
F,9.7065945862357,14.337114449967,1,0
I,-15.782989032931,-119.30489193057,1,0
F,8.5466762848882,13.06596234252,1,0
I,-16.285411222505,-106.64406506654,1,1
I,-15.906067921271,-215.46753274438,0,1
I,-3.486639604199,-52.855574790787,1,1
G,3.6858646751781,313.71283976208,1,0
I,-1.1524820933829,-67.13490900357,0,1
I,14.436627377494,122.56736863152,1,1
I,-10.09960589516,-141.43117863379,0,0
I,-10.229160004868,-30.679847088959,1,0
H,-2.1009892840409,237.87569463201,0,0
F,10.368071157657,14.702894648748,1,0
I,-3.3415564598243,-192.45972672871,1,0
G,-25.613949860732,388.22064353722,0,1
F,2.2428730876385,12.794879127557,1,0
H,-15.719937774688,323.84287633786,0,1
H,56.722348011435,69.546365362846,0,0
I,-11.389409216302,-147.61650735495,1,0
H,9.4208532666885,250.97569378464,0,1
G,4.0074096191709,186.12667938188,1,0
F,27.246040329917,17.677888210231,1,1
F,10.895008963018,14.247533966386,1,0
I,-15.189879160463,-160.64019455791,1,0
G,4.4184811196376,320.51936246619,1,1
I,-28.124013525026,-309.30075008669,1,0
H,12.741737911823,319.66670879194,0,1
I,3.973810053884,32.748751946142,1,1
H,9.3444812965321,137.11227442236,0,0
I,-14.175901585806,-227.64267482406,0,1
G,-31.037398153468,478.61991653853,1,0
I,-15.05092659595,47.633747758173,1,0
H,4.7599665516801,354.05838259266,0,0
H,-8.7664885468625,308.58487939163,0,0
F,37.578035512743,19.094700747646,1,1
G,23.819402285302,417.30067644282,1,0
G,-5.2913540239871,247.82280958762,1,0
H,4.5393055256173,263.27243300354,0,1
H,57.362773466559,172.96084557472,0,1
F,35.045229981209,18.571944884477,1,0
I,-15.77443327232,-207.72067422221,0,1
I,2.3437962352037,-93.084517945109,1,1
I,-11.84501477184,-182.10486812243,1,0
I,-15.029522875338,-138.46831778179,1,1
I,-6.4695843325321,-31.011181611107,1,0
H,18.599265053682,41.705839925774,0,0
F,9.0031251995839,13.940426627614,1,0
I,2.0186678939586,-10.994234801733,1,0
F,66.853747858132,23.396865795367,1,0
I,-5.6876692803053,-31.466119410221,1,1
G,-39.907575397709,705.5937871349,1,1
H,26.963291761448,135.35111129673,0,1
G,-26.91923855707,522.85082299116,1,1
F,70.578546818615,23.558729950914,1,0
G,-12.289050059528,172.05816182078,1,0
G,0.36793455172699,432.82457044154,1,1
H,32.189313862095,27.864078346111,0,0
G,-35.484613903093,657.93297301323,1,1
F,11.98619713913,14.619080431921,1,1
G,-16.257689217691,404.83465426454,1,1
F,1.1922529466414,11.970672428876,1,0
H,14.057615255032,105.07567432806,0,0
I,-21.248966747079,-59.56390415298,1,1
F,63.783480838772,23.039252206916,1,1
I,-14.474395580345,-257.09258234365,0,1
I,-13.104981306058,-249.12912849203,1,1
G,3.9212571535824,309.10974086826,1,0
I,-8.4380148097118,13.579908483466,0,1
H,-1.793951434453,308.75353110291,0,1
H,14.106449682315,147.08405971904,0,0
H,-14.826753849083,346.28752702069,0,0
G,-23.459521205844,453.06429938975,1,0
I,-2.7776257245697,-121.4737734075,1,1
G,-6.9531231149813,282.45247678154,1,0
I,2.6892852195023,-68.933817947718,1,0
I,-24.419530710866,-268.59190516946,1,0
H,-1.4109532760507,321.34624560845,0,0
F,12.003333582544,14.327092489975,1,0
G,-15.26539593342,265.96229970873,1,0
G,22.682234255449,390.07844460806,1,0
H,33.765796764179,76.28957153358,0,0
F,20.639919258021,16.535073705379,1,0
H,63.310326436213,95.358651134352,0,1
H,50.33389232137,187.63464601181,0,0
G,-3.7896936879445,278.25267665147,1,1
I,-0.39107869257735,4.8741484251219,1,0
I,-1.633627682288,-2.6221336883596,1,0
G,-0.82179718409749,429.14623318806,1,1
F,25.697562694409,17.135992281515,1,0
F,10.78822200037,14.628082463096,1,1
I,-6.4985565373202,-137.68510821913,1,0
H,-9.6232688970041,81.963000284025,0,0
I,-1.0787978778029,90.340114430683,1,1
F,20.562705214397,16.286298573832,1,1
I,-21.813738120167,-198.83723675033,1,0
F,26.082388002464,17.50744246356,1,1
H,26.746767132425,37.25503918261,0,1
H,7.2442193223369,252.34071028109,0,0
I,20.403391044309,94.231055623959,1,0
H,-39.466604447675,281.76027029695,0,1
G,-31.435290387569,515.51944520535,1,1
H,-21.42360619289,438.75583684806,0,1
H,53.603101867998,108.26437387022,0,1
I,-26.532731491855,-278.02891716642,1,1
H,13.069450548882,178.10857621166,0,0
F,20.617004231837,16.083797886115,0,1
G,7.3787139972573,317.14545258328,1,1
I,-18.016338422436,-236.16232136645,1,0
G,-26.729555368298,315.58041884358,1,1
H,23.080082112029,64.110545235272,0,1
G,14.251508082380001,396.16635541393,1,1
I,-11.068795183706,-121.20280053895,1,1
G,-12.903728235468,535.23826281458,1,0
F,1.8218822217648,12.864953797513,1,0
I,16.792251143508,95.763522013912,1,0
G,22.05889297652,348.0135954409,1,1
I,0.10255302633277,-151.11529594619,0,1
G,-1.3922867273876,492.13302491006,1,1
G,-45.878021449259,523.83352474767,1,1
H,0.41170532322103,152.78897503288,0,1
F,7.397296434919,13.246169130492,1,0
G,-15.091141422787,196.24937788548,1,0
H,17.914963000414,245.40040760599,0,1
F,46.315686304269,20.564986076118,1,0
I,-8.6616683610071,-256.91099565891,1,0
G,-19.177688593128,397.64307967464,0,1
F,15.12651861884,14.982079078923,1,1
G,3.077003342601,350.57161347641,1,0
G,-44.03717842467,452.55184768259,1,0
I,-5.2271018169015,-56.213160768251,1,0
G,-21.960340508241,533.77328963241,1,1
F,18.147083453903,16.430391445264,1,1
F,27.07182133434,17.492050831459,1,0
H,56.616127461016,33.437001997808,0,0
G,-28.305320394368,335.82316461989,1,1
F,8.7975950682525,13.405368581941,1,1
I,-24.216854107201,-109.06230021876,1,1
H,28.402567427793,145.73401181527,0,1
F,26.327736770887,17.108994323648,1,0
H,-20.860348536102,333.98872793791,0,1
G,-4.9445167700502,352.26061395149,1,1
F,12.938473581773,14.890176176276,1,1
G,-14.499608202604,313.98483512783,1,0
I,-0.91593630328585,-89.507904930742,1,1
F,40.085171758237,19.740421521501,1,1
H,-5.3783503842439,271.77834156192,0,0
I,-12.806860602371,-227.71093081856,0,1
I,-20.008634128146,-340.9955289443,1,0
G,-24.424186711863,421.29197362405,1,0
G,-13.679827745389,391.57784703866,1,0
G,-10.469848084482,362.37748554227,0,0
H,8.1322554555406,225.67268383255,0,1
G,-21.912963071332,366.79771087076,1,0
I,-16.387297893589,-16.462562054611,1,0
G,7.2783985646807,287.51434252156,1,1
I,-7.2888199371699,-75.552512895108,1,0
H,6.4437198594416,76.595096663383,0,1
H,15.215526362981,220.06935834003,0,0
I,-7.09016553503,-178.03648395931,0,1
F,17.454636107876,15.669911529873,1,0
H,47.023494520701,88.884070365636,0,0
G,-5.8268873602277,280.98642142675,1,1
H,4.1715191072652,169.85739405586,0,0
I,-13.476669705695,-167.01163245133,0,1
H,-42.534986067347,316.42521082304,0,0
F,5.802516290826,13.529039613538,1,1
G,-2.633382465054,255.67891676849,1,0
G,-45.374464225664,777.57932892841,1,0
H,14.553601069168,147.60976129426,0,1
H,-10.281938725282,225.68664375445,0,0
H,22.306923733236,205.34871122723,0,0
H,28.770674111215,222.04713037938,0,1
F,6.3335009684477,13.746616098312,1,1
G,-20.030536993887,400.68340044966,1,1
F,4.1358000199011,12.554282149985,1,1
F,25.155479000488,17.81599303521,1,1
H,49.563954391779,100.49723869818,0,1
H,43.079622648228,135.34216612221,0,1
F,31.336228095617,18.362614637408,1,1
F,31.645328857771,18.577170076265,1,0
G,-1.7317374924811,162.89376616752,1,1
F,23.481619770397,17.371793718032,1,1
G,-18.554742681587,343.34525371219,1,1
F,3.1454056841998,12.58566327675,1,0
H,43.009856530004,82.552156490997,0,0
I,-17.734268325723,-239.26542013477,1,0
I,-6.4111755822837,-239.36493591003,0,1
H,36.179755605841,22.35041664883,0,0
F,9.0270127258389,14.613237559086,1,1
H,1.5349855490658,127.39398143645,0,1
H,-3.7520531917699,269.93602275799,0,0
F,5.533501928455,13.293206412205,1,0
I,-12.564922476916,-261.0354326484,1,1
I,-5.7964887743799,-153.06655592707,1,0
H,60.859263057755,117.95990308698,0,1
F,25.508913216884,17.592369097395,1,0
I,-11.648602232639,-97.680791429095,0,1
F,14.53953321862,15.225325921504,1,1
G,-47.526073632075,723.927574967,1,0
H,40.435746585222,133.34333085005,0,0
H,22.408184847519,96.160085565019,0,0
H,31.035213714016,78.026839565033,0,0
G,-27.732894798616,377.32001022823,1,0
F,9.8727303966287,14.015926544154,1,0
F,4.1100796303293,12.606166830575,1,1
H,-1.5511793436255,148.84953110751,0,1
H,26.061091650306,48.148252207389,0,1
H,-37.311935966048,326.97173633984,0,0
G,-30.917959063276,612.57687079281,1,1
F,13.874847836734,15.101506112529,1,0
F,19.884116924314,16.524085200469,1,0
I,-14.31503844043,-156.09743112703,1,0
F,28.014068667783,17.30263781801,1,0
H,25.066006417883,1.0615480095434,0,1
I,-18.44084011551,-288.25694525999,1,0
G,35.748445629956,289.6144138801,1,1
H,77.375231882732,62.768105578501,0,1
H,36.649890157231,103.58154448521,0,1
I,-1.5576271221776,-95.975746816013,1,1
G,-3.0363085619343,242.13156941586,1,1
I,-24.781728767688,-87.353991662783,1,1
H,20.839138709399,89.119215368349,0,1
G,-10.217452687778,518.64685726429,1,1
G,-32.855279848843,605.91816558406,1,0
H,10.784040496584,194.32723138264,0,0
G,-20.558782589416,328.46124298892,1,1
F,22.321206210331,16.673014874796,1,1
I,-10.490125408159,-224.29349990203,1,1
F,24.720748585984,16.953090282846,1,1
H,44.9401293243,51.49762183451,0,1
G,-11.34699623722,420.84109460183,1,0
F,27.87298361858,18.100917530941,1,0
H,73.122130513714,111.07189715098,0,1
F,6.6424160844844,13.600551601757,1,1
F,7.3108247524643,13.998460748847,1,0
G,-13.412361894926,403.24650576629,1,1
I,-11.116530457566,-82.838755078073,1,0
F,0.57552661307879,12.348570033938,1,0
F,3.5229687902718,12.600154032038,1,1
H,34.105380666957,87.220665430753,0,1
G,-21.082280777433,451.02055413882,1,1
I,-12.210558772651,-61.027082680272,1,1
I,-0.98103660064797,209.49140308681,1,0
H,-2.1892962731371,247.00426061079,0,0
G,-7.6693142534556,269.52295359807,1,1
G,-11.079754144456,417.1445932985,1,1
F,38.853152193526,19.738225031034,1,0
F,9.847166052017,14.294476703369,1,1
G,-1.1392845865988,357.17465155766,1,0
G,8.3982730439856,301.76768067515,0,0
I,4.7815175521101,-60.543379368514,1,1
H,31.235610722674,90.546211315108,0,0
I,-13.416203924649,-148.4457133638,1,1
F,6.1851130817948,13.635138441926,1,1
F,58.229367554295,22.62485186457,1,1
G,-36.281210837085,588.78491840222,1,1
H,33.183811784342,117.29309169124,0,1
G,-0.21888286677136,263.86805745162,1,0
H,14.100334086036,207.54858463097,0,1
G,-36.71647729013,613.78671642988,1,1
G,-29.69329758533,515.56878876899,1,1
I,-22.085931496269,-142.1121348376,1,1
G,-31.556804634424,616.66275930016,1,0
G,-25.623617774166,525.82989643506,1,1
G,-45.101472753147,711.70396326282,1,1
I,-20.086072715505,-209.15200133675,0,0
F,20.648460290697,16.590582352074,1,1
I,-21.947180544467,-56.516862642261,1,0
F,11.449419465591,14.802516144077,1,0
G,-34.420446661962,479.3176414982,1,0
F,20.196248688826,16.388546679729,1,0
F,0.5513301261474,12.163631750832,1,0
F,9.8546588438818,14.978074432637,1,1
H,1.2745085364554,193.89226061985,0,0
I,-9.4517349593582,-37.283144076021,0,0
H,1.9699942902522,339.24552647781,0,1
G,-16.771731661526,256.43686540725,1,0
I,-13.423765960347,-233.55182101277,1,0
I,-8.4275330553891,-113.40991982511,1,0
G,-7.3784168098953,332.24029372225,1,1
F,2.0424068030167,12.682463737676,1,1
I,-6.3916994702964,-57.28843010277,1,0
F,63.636878828349,22.934555719948,1,0
G,-12.363497433422,422.80371713722,1,0
I,-16.822662097319,-87.79692600658,1,1
I,-13.745966234592,-259.01902529924,1,1
F,41.547110041393,19.70839704616,0,1
G,-7.28084269831,354.30526044094,1,1
H,-6.8755936095843,210.85188234777,0,1
I,-4.7936684348591,154.24293347553,0,1
H,0.4674761711934,248.803901364,0,0
F,6.1859099437417,13.106241939408,1,1
I,-12.990553815845,-148.44875779396,0,1
G,-3.2609649548591,309.71725850958,1,1
